50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_replacement,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,0.619586,,,,,,,,,,,,,,,adb6a427-dde8-49f9-84be-db91fb8d6eef,1259,,"[70.4, 28.4]",3869685,38,,,,0.5648049,,Right Foot,,,"[80.5, 34.8]",,High Pass,,11.957006,,,Antoine Griezmann,,,,,Recovery,1,Regular Play,Theo Bernard François Hernández,6704.0,Left Back,57,France,771,"['4eb3b727-6fe1-4ea2-b8d0-713f7f4a83c7', '565d02f6-8be0-41d4-bcfb-253ed8e050c7']",22,,,,,,,,,,,,,,,France,771,00:38:22.192,Pass,
,,,,,,,,,,,,,,,,,,,,1.2576,,,,,,,,,,,,,,,e43a6f95-a4e5-4b5c-83e8-51f7ae82ef57,1261,,"[80.5, 35.2]",3869685,38,,,,-1.0888581,,Head,,,"[87.3, 22.2]",,Low Pass,,14.67106,,,Kylian Mbappé Lottin,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Center Attacking Midfield,57,France,771,['0e3b7d5c-17b8-43fa-b3e7-4d8b9791c898'],22,,,,,,,,,,,,,,,France,771,00:38:22.812,Pass,
,,,,,,,,,,,,,,,,,,,,0.849546,,,,,,,,,,,,,,,7aab2764-9b93-446a-8a65-da400c439584,1264,,"[87.1, 10.4]",3869685,38,,,,0.9806796,,Left Foot,,,"[94.4, 21.3]",,Ground Pass,,13.118689,,,Adrien Rabiot,,,,,,1,Regular Play,Kylian Mbappé Lottin,3009.0,Left Wing,57,France,771,['47ee9524-fe84-4282-afb9-a42cad984586'],26,,,,,,,,,,,,,,,France,771,00:38:26.102,Pass,
,,,,,,,,,,,,,,,,,,,,1.881467,,,,,,,,,,,,,,,bb0bcbac-e02d-44ff-a3a2-5dc90437fbbd,1271,,"[33.4, 54.9]",3869685,38,,,,0.7853982,,Right Foot,,,"[51.4, 72.9]",,Low Pass,,25.455845,,,Lionel Andrés Messi Cuccittini,,,,,,1,Regular Play,Cristian Gabriel Romero,20572.0,Right Center Back,57,France,771,['bcf3fd71-4bc6-4e78-92cb-e8bec58e06f0'],29,,,,,,,,,,,,,,,Argentina,779,00:38:29.965,Pass,
,,,,,,,,,,,,,,,,,,,,2.400228,,,,,,,,,,,,,,,52e685c0-7912-4c94-8db9-612085623102,1278,,"[42.6, 5.1]",3869685,38,,,,2.5887513,,Right Foot,,,"[9.7, 25.4]",,Ground Pass,,38.658764,,,Hugo Lloris,,,,,,1,Regular Play,Dayotchanculle Upamecano,8519.0,Left Center Back,57,France,771,['545926df-d3e7-4649-bbff-3d11a4477687'],35,,,,,,,,,,,,,,,France,771,00:38:35.286,Pass,
,,,,,,,,,,,,,,,,,,,,1.62534,,,,,,,,,,,,,,,4b94d696-8cad-437c-b78c-893b6be72cc3,1281,,"[12.9, 29.9]",3869685,38,,,,0.8345389,,Left Foot,,,"[27.4, 45.9]",,Ground Pass,,21.592823,,,Raphaël Varane,,,,,,1,Regular Play,Hugo Lloris,3099.0,Goalkeeper,57,France,771,['e08c6ce0-c52d-4e07-aecb-a02944a9db15'],39,,,,,,,,,,,,,,,France,771,00:38:39.802,Pass,
,,,,,,,,,,,,,,,,,,,,1.022441,,,,,,,,,,,,,,,ff30b64a-bb78-4009-9f09-9ba6c3aa6a93,1284,,"[49.0, 56.9]",3869685,38,,,,-0.32433453,,Right Foot,,,"[60.6, 53.0]",,Ground Pass,,12.238055,,,Antoine Griezmann,,,,,,1,Regular Play,Raphaël Varane,5485.0,Right Center Back,57,France,771,['5c457e87-5378-4fdc-9cd8-617e42020d8f'],47,,,,,,,,,,,,,,,France,771,00:38:47.180,Pass,
,,,,,,,,,,,,,,,,,,,,1.24676,,,,,,,,,,,,,,,16879277-61f2-49db-afd3-fcff1b3d3891,1286,,"[60.4, 53.2]",3869685,38,,,,2.3499446,,Right Foot,,,"[44.5, 69.3]",,Ground Pass,,22.62786,,,Jules Koundé,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Center Attacking Midfield,57,France,771,['a9102b08-9c7c-448b-ae1e-b586b5d15434'],48,,,,,,,,,,,,,,,France,771,00:38:48.203,Pass,
,,,,,,,,,,,,,,,,,,,,1.149057,,,,,,,,,,,,,,,2c066ba2-3567-4745-b4e8-e4191d825c8b,1289,,"[45.6, 69.7]",3869685,38,,,,-1.5707964,,Right Foot,,,"[45.6, 63.1]",,Ground Pass,,6.6,,,Raphaël Varane,,,,,,1,Regular Play,Jules Koundé,4445.0,Right Back,57,France,771,['0b97a60d-2318-4e28-83ca-c10852874921'],50,,,,,,,,,,,,,,,France,771,00:38:50.788,Pass,
,,,,,,,,,,,,,,,,,,,,1.237756,,,,,,,,,,,,,,,ec9dcfa1-045f-40ba-9737-1b3cd0061b4d,1292,,"[45.6, 61.6]",3869685,38,,,,-1.3153878,,Right Foot,,,"[50.3, 43.6]",,Ground Pass,,18.603495,,,Aurélien Djani Tchouaméni,,,,,,1,Regular Play,Raphaël Varane,5485.0,Right Center Back,57,France,771,['23bc9a62-214c-47c8-abcb-0319cd703e55'],52,,,,,,,,,,,,,,,France,771,00:38:52.777,Pass,
,,,,,,,,,,,,,,,,,,,,1.252282,,,,,,,,,,,,,,,db362ae4-2360-4fa7-9e0b-18dd293c208d,1295,,"[56.9, 39.7]",3869685,38,,,,1.9945878,,Right Foot,,,"[50.9, 53.0]",,Ground Pass,,14.590751,,,Raphaël Varane,,,,,,1,Regular Play,Aurélien Djani Tchouaméni,10481.0,Right Defensive Midfield,57,France,771,['21bd0925-22fb-480e-9a18-51a8c72b3b6e'],56,,,,,,,,,,,,,,,France,771,00:38:56.833,Pass,
,,,,,,,,,,,,,,,,,,,,1.057391,,,,,,,,,,,,,,,187486d1-e422-4343-8388-920732eb0fb8,1298,,"[62.7, 57.5]",3869685,39,,,,1.4511179,,Left Foot,,,"[64.6, 73.3]",,Ground Pass,,15.913831,,,Jules Koundé,,,,,,1,Regular Play,Raphaël Varane,5485.0,Right Center Back,57,France,771,['449f84e8-08cd-474c-a720-65e7411fd8d2'],2,,,,,,,,,,,,,,,France,771,00:39:02.249,Pass,
,,,,,,,,,,,,,,,,,,,,0.904844,,,,,,,,,,,,,,,1456bd5e-ffb2-4fa8-829a-4392b64c1c3d,1301,,"[64.4, 73.5]",3869685,39,,,,-0.6039305,,Right Foot,,,"[77.3, 64.6]",,Ground Pass,,15.672269,,,Antoine Griezmann,,,,,,1,Regular Play,Jules Koundé,4445.0,Right Back,57,France,771,['4dd394c6-4a93-4a9a-b1aa-c6e3de60bca3'],4,,,,,,,,,,,,,,,France,771,00:39:04.234,Pass,
,,,,,,,,,,,,,,,,,,,,0.126819,,,,,,,,,,,,,,,430d32f1-282e-4932-9bda-e5b33321b479,1303,,"[77.3, 64.6]",3869685,39,,,,-0.9884434,,Left Foot,,,"[80.0, 60.5]",,Ground Pass,,4.909175,Incomplete,,Kylian Mbappé Lottin,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Center Attacking Midfield,57,France,771,"['3706e9a5-5749-465a-86c8-9b7aa66fe95d', '4a9bcd38-af58-4b78-980f-39abb359ad77']",5,,,,,,,,,,,,,,,France,771,00:39:05.138,Pass,
,,,,,,,,,,,,,,,,,,,,0.565627,,,,,,,,,,,,,,,7ed1725d-8c5e-42c4-bdcd-a14a6729df5e,1306,,"[53.1, 11.7]",3869685,39,,,,1.26412,,Left Foot,,,"[55.0, 17.7]",,Ground Pass,,6.293648,,,Julián Álvarez,,,,,Recovery,1,Regular Play,Ángel Fabián Di María Hernández,2995.0,Left Wing,58,Argentina,779,['98b10abe-af49-45c6-b792-fc109742c897'],6,,,,,,,,,,,,,,,Argentina,779,00:39:06.912,Pass,
,,,,,,,,,,,,,,,,,,,,0.740238,,,,,,,,,,,,,,,cb3f3704-348c-4268-aa22-e4e7ea54cf7d,1309,,"[55.2, 18.5]",3869685,39,,,,2.8370817,,Right Foot,,,"[48.2, 20.7]",,Ground Pass,,7.3375745,,,Enzo Fernandez,,,,,,1,Regular Play,Julián Álvarez,29560.0,Center Forward,58,Argentina,779,['991c546e-0c2f-48d0-81c0-1cc9cc63d0c0'],7,,,,,,,,,,,,,,,Argentina,779,00:39:07.477,Pass,
,,,,,,,,,,,,,,,,,,,,1.760634,,,,,,,,,,,,,,,03dae767-ecf5-4e9e-8c67-1cb9ef57c98b,1311,,"[48.2, 20.7]",3869685,39,,,,1.4664152,,Left Foot,,,"[49.3, 31.2]",,Ground Pass,,10.557462,,,Rodrigo Javier De Paul,,,,,,1,Regular Play,Enzo Fernandez,38718.0,Center Defensive Midfield,58,Argentina,779,['d8c3c83c-0211-4758-9226-41f1ad0fdbfe'],8,,,,,,,,,,,,,,,Argentina,779,00:39:08.217,Pass,
,,,,,,,,,,,,,,,,,,,,0.798811,,,,,,,,,,,,,,,0f4d447c-cb6c-4afa-a26d-7690326ae2b6,1314,,"[49.3, 31.2]",3869685,39,,,,1.1020982,,Right Foot,,,"[53.3, 39.1]",,Ground Pass,,8.854942,,,Lionel Andrés Messi Cuccittini,,,,,,1,Regular Play,Rodrigo Javier De Paul,7797.0,Right Center Midfield,58,Argentina,779,['1f1336ca-4dcc-4499-bbdb-c70ed1565d7f'],10,,,,,,,,,,,,,,,Argentina,779,00:39:10.540,Pass,
,,,,,,,,,,,,,,,,,,,,1.082372,,,,,,,,,,,,,,,b138575b-02dc-4473-bcfc-d4414ca74180,1317,,"[44.6, 28.4]",3869685,39,,,,-2.5912068,,Left Foot,,,"[35.8, 23.0]",,Ground Pass,,10.324728,,,Nicolás Hernán Otamendi,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,58,Argentina,779,['0fb13443-ecd3-4649-ac7d-443927682e43'],14,,,,,,,,,,,,,,,Argentina,779,00:39:14.799,Pass,
,,,,,,,,,,,,,,,,,,,,1.381014,,,,,,,,,,,,,,,dfaf2900-6e0d-4c2a-9f4f-e1ee53597be9,1320,,"[35.8, 22.6]",3869685,39,,,,-0.99999106,,Right Foot,,,"[48.0, 3.6]",,Ground Pass,,22.579638,,,Nicolás Alejandro Tagliafico,,,,,,1,Regular Play,Nicolás Hernán Otamendi,3090.0,Left Center Back,58,Argentina,779,['912e19aa-db44-4f91-987c-7ff2260aeac9'],16,,,,,,,,,,,,,,,Argentina,779,00:39:16.569,Pass,
,,,,,,,,,,,,,,,,,,,,1.711122,,,,,,,,,,,,,,,0e32b58a-d6c0-4690-88d6-4b6938f316cf,1323,,"[48.0, 3.1]",3869685,39,,,,2.4450014,,Left Foot,,,"[32.1, 16.4]",,Ground Pass,,20.729206,,,Nicolás Hernán Otamendi,,,,,,1,Regular Play,Nicolás Alejandro Tagliafico,5507.0,Left Back,58,Argentina,779,['c0fe10f2-1eaf-4714-ac2b-17c0637e592f'],18,,,,,,,,,,,,,,,Argentina,779,00:39:18.796,Pass,
,,,,,,,,,,,,,,,,,,,,1.784053,,,,,,,,,,,,,,,a0be9ced-10a2-4cef-9143-411bc1f1d926,1326,,"[30.9, 19.8]",3869685,39,,,,1.7316585,,Right Foot,,,"[26.6, 46.3]",,Ground Pass,,26.846601,,,Cristian Gabriel Romero,,,,,,1,Regular Play,Nicolás Hernán Otamendi,3090.0,Left Center Back,58,Argentina,779,['a48bdf5b-cb4c-4e66-a310-b4b51a4754ec'],21,,,,,,,,,,,,,,,Argentina,779,00:39:21.761,Pass,
,,,,,,,,,,,,,,,,,,,,1.657496,,,,,,,,,,,,,,,09f9113f-385c-4485-a1b1-60d5d7828f88,1329,,"[27.9, 47.4]",3869685,39,,,,-1.6413313,,Right Foot,,,"[26.6, 29.0]",,Ground Pass,,18.445868,,,Nicolás Hernán Otamendi,,,,,,1,Regular Play,Cristian Gabriel Romero,20572.0,Right Center Back,58,Argentina,779,['665a8e0a-3823-4e66-bce4-410aee32add5'],26,,,,,,,,,,,,,,,Argentina,779,00:39:26.205,Pass,
,,,,,,,,,,,,,,,,,,,,1.129987,,,,,,,,,,,,,,,415a10c0-3b32-40a3-b30f-582591524be8,1331,,"[26.6, 26.7]",3869685,39,,,,0.46744987,,Right Foot,,,"[37.1, 32.0]",,Ground Pass,,11.761803,,,Enzo Fernandez,,,,,,1,Regular Play,Nicolás Hernán Otamendi,3090.0,Left Center Back,58,Argentina,779,['64447564-2cbb-4801-af68-51b187034657'],27,,,,,,,,,,,,,,,Argentina,779,00:39:27.863,Pass,
,,,,,,,,,,,,,,,,,,,,2.726887,,,,,,,,,,,,,,,23c8fded-3bda-4fe6-9d08-987278e08bc8,1334,,"[37.1, 32.0]",3869685,39,,,,1.3743459,,Right Foot,,,"[45.2, 72.7]",,High Pass,,41.49819,,,Nahuel Molina Lucero,,True,,,,1,Regular Play,Enzo Fernandez,38718.0,Center Defensive Midfield,58,Argentina,779,['089358fe-b588-470a-ae33-85c6ccd5853c'],29,,,,,,,,,,,,,,,Argentina,779,00:39:29.569,Pass,
,,,,,,,,,,,,,,,,,,,,0.273792,,,,,,,,,,,,,,,4da02a92-b0ca-4826-a11a-5e91d0236fd6,1337,,"[48.4, 73.3]",3869685,39,,,,-0.72374797,,Right Foot,,,"[52.7, 69.5]",,Ground Pass,,5.7384667,Incomplete,,,,,,,,1,Regular Play,Nahuel Molina Lucero,29201.0,Right Back,58,Argentina,779,['c63a2214-33ab-4e7f-be84-f7395d53ef82'],33,,,,,,,,,,,,,,,Argentina,779,00:39:33.763,Pass,
,,,,,,,,,,,,,,,,,,,,0.721328,,,,,,,,,,,,,,,a6e90630-7a1b-4543-ad95-0f79df925226,1339,,"[55.0, 32.7]",3869685,39,,,,-0.9075933,,Head,,,"[62.5, 23.1]",,Low Pass,,12.182364,,,Adrien Rabiot,,,,,Recovery,1,Regular Play,Aurélien Djani Tchouaméni,10481.0,Right Defensive Midfield,59,France,771,['f0de65b1-7f5e-4501-824f-bdec531a7d66'],35,,,,,,,,,,,,,,,France,771,00:39:35.793,Pass,
,,,,,,,,,,,,,,,,,,,,1.373036,,,,,,,,,,,,,,,71a020f2-ee67-4923-a167-cb3bec6e467a,1341,,"[62.5, 22.8]",3869685,39,,,,2.8086693,,Left Foot,,,"[51.8, 26.5]",,High Pass,,11.321661,,,Aurélien Djani Tchouaméni,,,,,,1,Regular Play,Adrien Rabiot,3026.0,Left Defensive Midfield,59,France,771,['3d8ce077-587b-4917-b700-507eb6b2846b'],36,,,,,,,,,,,,,,,France,771,00:39:36.514,Pass,
,,,,,,,,,,,,,,,,,,,,2.757549,,,,,,,,,,,,,,,808aa7a5-bed1-4787-af00-e765fa169d1b,1344,,"[51.8, 26.5]",3869685,39,,,,-2.0269394,,Left Foot,,,"[41.3, 5.1]",,Ground Pass,,23.837156,,,Dayotchanculle Upamecano,,,,,,1,Regular Play,Aurélien Djani Tchouaméni,10481.0,Right Defensive Midfield,59,France,771,['154ee549-db82-4c2d-965a-28fe830b326a'],37,,,,,,,,,,,,,,,France,771,00:39:37.930,Pass,
,,,,,,,,,,,,,,,,,,,,2.847582,,,,,,,,,,,,,,,caa56a08-fb17-4d72-8a95-a88acfd67cea,1346,,"[41.3, 5.7]",3869685,39,,,,0.28429273,,Left Foot,,,"[87.5, 19.2]",,High Pass,,48.132008,Incomplete,,,,,,,,1,Regular Play,Dayotchanculle Upamecano,8519.0,Left Center Back,59,France,771,['a70e0ddc-b9fa-4639-ab32-4ea20ba752b3'],40,,,,,,,,,,,,,,,France,771,00:39:40.688,Pass,
,,,,,,,,,,,,,,,,,,,,1.887842,,,,,,,,,,,,,,,a70e0ddc-b9fa-4639-ab32-4ea20ba752b3,1348,,"[32.6, 60.9]",3869685,39,,,True,0.9594434,,,,,"[40.1, 71.6]",,Low Pass,,13.0667515,,,Nahuel Molina Lucero,,,,,Recovery,1,Regular Play,Cristian Gabriel Romero,20572.0,Right Center Back,60,Argentina,779,"['46bd2fc0-081b-446c-999e-4ce169cd6264', '5878736f-d5f0-474b-bc29-91029f935a28', 'caa56a08-fb17-4d72-8a95-a88acfd67cea']",43,,,,,,,,,,,,,,,Argentina,779,00:39:43.536,Pass,True
,,,,,,,,,,,,,,,,,,,,1.054037,,,,,,,,,,,,,,,c9166bf2-5782-4910-aed1-f9da6f9a0a5a,1350,,"[40.7, 74.8]",3869685,39,,,,-2.1224513,,Right Foot,,,"[38.3, 70.9]",,Ground Pass,,4.5793014,,,Rodrigo Javier De Paul,,,,,,1,Regular Play,Nahuel Molina Lucero,29201.0,Right Back,60,Argentina,779,['4e6bf199-0198-4cc3-b0b4-a53f37f1565e'],45,,,,,,,,,,,,,,,Argentina,779,00:39:45.423,Pass,
,,,,,,,,,,,,,,,,,,,,1.237519,,,,,,,,,,,,,,,68dc785c-e02a-4a52-9d48-d15ee440993c,1353,,"[43.1, 69.7]",3869685,39,,,,2.0214577,,Right Foot,,,"[40.1, 75.9]",,Ground Pass,,6.88767,,,Nahuel Molina Lucero,,,,,,1,Regular Play,Rodrigo Javier De Paul,7797.0,Right Center Midfield,60,Argentina,779,['04edda1e-7db2-44cc-b5ea-c1fad5e18708'],50,,,,,,,,,,,,,,,Argentina,779,00:39:50.000,Pass,
,,,,,,,,,,,,,,,,,,,,1.114482,,,,,,,,,,,,,,,cdb8bdd9-7869-4cc5-a884-af5651ce7c5a,1355,,"[39.8, 75.9]",3869685,39,,,,-0.11555434,,Right Foot,,,"[51.0, 74.6]",,High Pass,,11.275194,,,Rodrigo Javier De Paul,,,,,,1,Regular Play,Nahuel Molina Lucero,29201.0,Right Back,60,Argentina,779,['524ccbb7-d02b-40e5-aba4-26736a92ebea'],51,,,,,,,,,,,,,,,Argentina,779,00:39:51.238,Pass,
,,,,,,,,,,,,,,,,,,,,0.664782,,,,,,,,,,,,,,,fcc06309-6d34-47b3-b497-92ab8cb8852b,1359,,"[51.0, 75.0]",3869685,39,,,,0.11710875,,Right Foot,,,"[54.4, 75.4]",,Low Pass,,3.4234486,Incomplete,,Julián Álvarez,,,,,,1,Regular Play,Rodrigo Javier De Paul,7797.0,Right Center Midfield,60,Argentina,779,"['326f5517-c117-40db-8cbd-b5e8b2fe6405', '6cdf2adc-bbb4-4b77-b3ed-f2c6d77d5b7a']",52,,,,,,,,,,,,,,,Argentina,779,00:39:52.361,Pass,
,,,,,,,,,,,,,,,,,,,,4.959278,,,,,,,,,,,,,,,326f5517-c117-40db-8cbd-b5e8b2fe6405,1361,,"[65.7, 4.7]",3869685,39,,,,0.01973428,,Right Foot,,,"[96.1, 5.3]",,High Pass,,30.40592,Incomplete,,,,,,,Recovery,1,Regular Play,Aurélien Djani Tchouaméni,10481.0,Right Defensive Midfield,60,Argentina,779,"['fcc06309-6d34-47b3-b497-92ab8cb8852b', 'fcc660e4-ff95-4f92-9a49-5cedcbd2c7d5']",53,,,,,,,,,,,,,,,France,771,00:39:53.026,Pass,
,,,,,,,,,,,,,,,,,,,,1.607995,,,,,,,,,,,,,,,fcc660e4-ff95-4f92-9a49-5cedcbd2c7d5,1363,,"[24.0, 74.8]",3869685,39,,,,-0.79275095,,Right Foot,,,"[37.5, 61.1]",,Low Pass,,19.233824,,,Enzo Fernandez,,,,,Recovery,1,Regular Play,Cristian Gabriel Romero,20572.0,Right Center Back,60,Argentina,779,"['326f5517-c117-40db-8cbd-b5e8b2fe6405', '5ae24c77-c75b-47e5-bb14-8b4e5625f434', '96cb4319-956c-4c21-8e43-b324d46e411f']",57,,,,,,,,,,,,,,,Argentina,779,00:39:57.985,Pass,True
,,,,,,,,,,,,,,,,,,,,2.305992,,,,,,,,,,,,,,,441f16d2-9e93-44bd-aa9c-cb67dd2d4c70,1365,,"[37.5, 61.1]",3869685,39,,,,1.6199371,,Right Foot,,,"[36.9, 73.3]",,Ground Pass,,12.2147455,,,Nahuel Molina Lucero,,,,,,1,Regular Play,Enzo Fernandez,38718.0,Center Defensive Midfield,60,Argentina,779,['0f6bb4bb-c451-408f-a4aa-f06728f082a3'],59,,,,,,,,,,,,,,,Argentina,779,00:39:59.593,Pass,
,,,,,,,,,,,,,,,,,,,,1.086593,,,,,,,,,,,,,,,3e84bee7-7ef9-497d-9348-37d21c13c8a8,1367,,"[36.9, 72.9]",3869685,40,,,,0.75837773,,Right Foot,,,"[40.7, 76.5]",,Ground Pass,,5.234501,,,Rodrigo Javier De Paul,,,,,,1,Regular Play,Nahuel Molina Lucero,29201.0,Right Back,60,Argentina,779,['f04aca58-ac6a-46e3-a4de-1b1e67fd4543'],1,,,,,,,,,,,,,,,Argentina,779,00:40:01.899,Pass,
,,,,,,,,,,,,,,,,,,,,2.589422,,,,,,,,,,,,,,,a2188965-8c6d-4c11-a24b-a1641d80cae8,1370,,"[40.7, 76.3]",3869685,40,,,,-1.9310145,,Right Foot,,,"[23.6, 30.9]",,High Pass,,48.513607,,,Nicolás Hernán Otamendi,,True,,,,1,Regular Play,Rodrigo Javier De Paul,7797.0,Right Center Midfield,60,Argentina,779,['b167c68e-eab3-4ef8-a38c-835b88a4333a'],3,,,,,,,,,,,,,,,Argentina,779,00:40:03.699,Pass,
,,,,,,,,,,,,,,,,,,,,1.553499,,,,,,,,,,,,,,,90a81023-badc-435a-ad5b-41ef7f8895f6,1373,,"[25.5, 28.8]",3869685,40,,,,-0.8429477,,Right Foot,,,"[48.4, 3.1]",,High Pass,,34.422375,,,Ángel Fabián Di María Hernández,,,,,,1,Regular Play,Nicolás Hernán Otamendi,3090.0,Left Center Back,60,Argentina,779,['956dae2e-5840-4387-96e2-822a3a1f4468'],7,,,,,,,,,,,,,,,Argentina,779,00:40:07.447,Pass,
,,,,,,,,,,,,,,,,,,,,0.97686,,,,,,,,,,,,,,,49c7c511-4eb1-49a8-a73d-1f9a361500be,1380,,"[51.2, 3.1]",3869685,41,True,,,1.7268212,,Right Foot,,,"[48.4, 20.9]",,Ground Pass,,18.018879,,,Nicolás Alejandro Tagliafico,,,,,Free Kick,1,From Free Kick,Nicolás Hernán Otamendi,3090.0,Left Center Back,61,Argentina,779,['44e3b10c-8764-4649-be4f-b2e1ff4e1dae'],6,,,,,,,,,,,,,,,Argentina,779,00:41:06.740,Pass,
,,,,,,,,,,,,,,,,,,,,3.273808,,,,,,,,,,,,,,,7f734c81-ba1a-4568-a312-a7bc8553b643,1386,,"[72.1, 4.4]",3869685,41,,,,2.0947454,,Left Foot,,,"[39.8, 60.3]",,High Pass,,64.56082,,,Nahuel Molina Lucero,,True,,,Free Kick,1,From Free Kick,Ángel Fabián Di María Hernández,2995.0,Left Wing,62,Argentina,779,['9735157a-b503-4d54-b2e4-525f51a6e587'],27,,,,,,,,,,,,,,,Argentina,779,00:41:27.642,Pass,
,,,,,,,,,,,,,,,,,,,,1.54224,,,,,,,,,,,,,,,de0e5cdb-32aa-4df0-b196-aecd50b64de1,1389,,"[42.2, 57.9]",3869685,41,,,,-1.8895135,,Right Foot,,,"[32.4, 28.2]",,Ground Pass,,31.27507,,,Nicolás Hernán Otamendi,,,,,,1,From Free Kick,Nahuel Molina Lucero,29201.0,Right Back,62,Argentina,779,['bb8bfb18-5e2f-4d79-9d79-b0d905800f9a'],34,,,,,,,,,,,,,,,Argentina,779,00:41:34.292,Pass,
,,,,,,,,,,,,,,,,,,,,1.375646,,,,,,,,,,,,,,,0a621883-277b-4047-a27e-00a91e4eba96,1392,,"[34.9, 24.5]",3869685,41,,,,-0.9038881,,Right Foot,,,"[49.7, 5.7]",,Ground Pass,,23.926554,,,Nicolás Alejandro Tagliafico,,,,,,1,From Free Kick,Nicolás Hernán Otamendi,3090.0,Left Center Back,62,Argentina,779,['86ed29f5-8ddd-407e-841a-7a2c33857f8b'],37,,,,,,,,,,,,,,,Argentina,779,00:41:37.056,Pass,
,,,,,,,,,,,,,,,,,,,,1.808565,,,,,,,,,,,,,,,baab2547-5078-443a-84b7-832cd721dfa3,1398,,"[57.0, 3.6]",3869685,42,,,,2.698591,,Left Foot,,,"[29.6, 16.6]",,Ground Pass,,30.327545,,,Nicolás Hernán Otamendi,,,,,Free Kick,1,From Free Kick,Ángel Fabián Di María Hernández,2995.0,Left Wing,63,Argentina,779,['73dbd30a-902f-44e9-88ae-538386186839'],12,,,,,,,,,,,,,,,Argentina,779,00:42:12.605,Pass,
,,,,,,,,,,,,,,,,,,,,1.402836,,,,,,,,,,,,,,,2f063e56-020d-4224-8ece-857a88a26436,1401,,"[26.4, 18.5]",3869685,42,,,,1.8311584,,Right Foot,,,"[19.5, 44.4]",,Ground Pass,,26.803358,,,Cristian Gabriel Romero,,,,,,1,From Free Kick,Nicolás Hernán Otamendi,3090.0,Left Center Back,63,Argentina,779,['90007ce5-150e-4000-99a7-a5216dc5f829'],15,,,,,,,,,,,,,,,Argentina,779,00:42:15.370,Pass,
,,,,,,,,,,,,,,,,,,,,1.568708,,,,,,,,,,,,,,,42732838-8c14-42fd-b7d6-258bdf301da2,1404,,"[15.5, 47.6]",3869685,42,,,,-0.216415,,Right Foot,,,"[43.7, 41.4]",,Ground Pass,,28.873518,,,Enzo Fernandez,,,,,,1,From Free Kick,Cristian Gabriel Romero,20572.0,Right Center Back,63,Argentina,779,['974fa452-fd7d-4421-b32e-fe97333d8196'],19,,,,,,,,,,,,,,,Argentina,779,00:42:19.738,Pass,
,,,,,,,,,,,,,,,,,,,,4.600799,,,,,,,,,,,,,,,6efd0da6-a504-47eb-8f70-cba44425cb9a,1407,,"[54.4, 40.6]",3869685,42,,,,-0.61728096,,Right Foot,,,"[102.3, 6.6]",,High Pass,,58.740192,,,Ángel Fabián Di María Hernández,,,,,,1,From Free Kick,Enzo Fernandez,38718.0,Center Defensive Midfield,63,Argentina,779,['855268cf-db57-4531-ac96-ce9613ed7659'],23,,,,,,,,,,,,,,,Argentina,779,00:42:23.028,Pass,
,,,,,,,,,,,,,,,,,,,,1.587369,,,,,,,,,,,,,,,5539d2a9-6588-4afe-afe8-1ecf1cebaac6,1413,,"[2.8, 65.8]",3869685,42,,,,0.61159706,,Right Foot,,,"[10.5, 71.2]",,Low Pass,,9.404786,,,Randal Kolo Muani,,,,,,1,From Free Kick,Jules Koundé,4445.0,Right Back,63,Argentina,779,['a770d27c-2934-432e-9ae0-403ca4c97294'],33,,,,,,,,,,,,,,,France,771,00:42:33.223,Pass,
